SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
PR;PARANÁ;DEPUTADO FEDERAL;160001716206;2702;ANTONIO CARLOS BELELECO;DEFERIDO;27;DC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001717497;3519;CANTOR INDIO PANH;DEFERIDO;35;PMB;MASCULINO;INDÍGENA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001737120;27307;AMAURI MENDES;PENDENTE DE JULGAMENTO;27;DC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614537;1510;ANTONIELA;DEFERIDO;15;MDB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603315;1124;SARGENTO FERREIRA;DEFERIDO;11;PP;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603310;1144;GALO;DEFERIDO;11;PP;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001603311;1120;JESSICÃO;DEFERIDO;11;PP;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001621836;4044;PERITO MARCOS CAMARGO;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614524;6500;EDNA DE BARU MULHERES EM LUTA;DEFERIDO;65;PC do B;FEMININO;PRETA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716199;2700;MARCOS SUPERTI;DEFERIDO;27;DC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716217;2789;PASTOR JOSÉ ALVES;PENDENTE DE JULGAMENTO;27;DC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001716159;51125;SUBTENENTE CLAYTON;DEFERIDO;51;PATRIOTA;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001723239;35789;EDINEIA ZACHAROW;PENDENTE DE JULGAMENTO;35;PMB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001612436;45789;DINHO OLIVEIRA;DEFERIDO;45;PSDB;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614771;77300;SARGENTO SANTOS;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001615009;13277;LUIZ DO PT;DEFERIDO;13;PT;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001654915;2832;SANDRA MARCIA;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001724836;10321;GALHARDO;INDEFERIDO COM RECURSO;10;REPUBLICANOS;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623098;55120;EVANDRO ARAUJO;DEFERIDO;55;PSD;MASCULINO;BRANCA;S
PR;PARANÁ;DEPUTADO FEDERAL;160001614498;1494;TONINHO AÇOUGUEIRO;DEFERIDO;14;PTB;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001717454;20000;PROFESSOR REINALDO;DEFERIDO;20;PSC;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614868;15223;WAGNER RIBEIRO;DEFERIDO;15;MDB;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001614764;77777;FABINHO GASPAR;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001622702;18888;PR JOÃO DOS ANJOS;DEFERIDO;18;REDE;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001717268;27707;NIDIA;DEFERIDO;27;DC;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001621877;40892;DR. ADILSON PEREIRA;RENÚNCIA;40;PSB;MASCULINO;PRETA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001623087;12222;ROGÉRIO SILVA;DEFERIDO;12;PDT;MASCULINO;PARDA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614481;1412;BETHINHA ROCHA;DEFERIDO;14;PTB;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614535;1525;DELEGADO PERON;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO ESTADUAL;160001603331;11600;DAIANE LAHIS;DEFERIDO;11;PP;FEMININO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001614489;1455;DR MAGNO;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
PR;PARANÁ;DEPUTADO FEDERAL;160001716200;2755;REGIANE MOREIRA;DEFERIDO;27;DC;FEMININO;PARDA;N
