SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001639571;10033;SARGENTO ROGÉRIO PÁDUA;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001719442;90025;MICHEL ALBUQUERQUE;DEFERIDO;90;PROS;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001611437;23131;FABÍOLA TATCHER;INDEFERIDO;23;CIDADANIA;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001620593;40022;NATAL;DEFERIDO;40;PSB;MASCULINO;PARDA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001622101;7003;DONA VERA;DEFERIDO;70;AVANTE;FEMININO;PARDA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001692539;27653;DONA ROSA;INDEFERIDO COM RECURSO;27;DC;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001717151;3613;RICARDO FÁSSIO;INDEFERIDO COM RECURSO;36;AGIR;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001677915;9031;RICARDO;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621460;51911;MAURÍCIO REIS;DEFERIDO;51;PATRIOTA;MASCULINO;BRANCA;N
SP;SÃO PAULO;VICE-GOVERNADOR;250001639535;12;GLEIDES SODRÉ;DEFERIDO;12;PDT;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621783;70001;JEAN BRITO;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001642268;35325;PROFESSOR ROBERTO;DEFERIDO;35;PMB;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001611406;1600;CLAUDIO DONIZETE;DEFERIDO;16;PSTU;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001597799;30369;TIAGO ROCHA;DEFERIDO;30;NOVO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001614941;14020;ENG. GILBERTO MEGDA;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001620658;40026;GERALDO RIBEIRO AQUI TEM LUTA;DEFERIDO;40;PSB;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001610273;1921;FAUSTO PERES;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001612257;11227;APARECIDA DE JESUS;DEFERIDO;11;PP;FEMININO;PRETA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001602051;4432;ALEX MACEDO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001602078;4484;JEFFINHO DO VALE;DEFERIDO;44;UNIÃO;MASCULINO;PRETA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001621727;70150;COUBASSIER;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001699792;28007;BIANCA CESÁRIO;DEFERIDO;28;PRTB;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO ESTADUAL;250001612263;11234;DR FLAVIO SALATINO;DEFERIDO;11;PP;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001606079;7770;PROFESSOR FERNANDO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001597697;3018;JANIEIRE SILVA;DEFERIDO;30;NOVO;FEMININO;BRANCA;N
SP;SÃO PAULO;DEPUTADO FEDERAL;250001622102;7015;WALTER DE BARROS;AGUARDANDO JULGAMENTO;70;AVANTE;MASCULINO;BRANCA;N
