SG_UF;NM_UE;DS_CARGO;SQ_CANDIDATO;NR_CANDIDATO;NM_URNA_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;DS_GENERO;DS_COR_RACA;ST_REELEICAO
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001668914;1550;ITAMAR GALO;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607527;90789;VITOR MANUTENÇÕES;DEFERIDO;90;PROS;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001612799;2813;FERRAZ;DEFERIDO;28;PRTB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001644578;16016;RAIR ANICIO;DEFERIDO;16;PSTU;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613119;40012;DRA KELLY BATISTA;DEFERIDO;40;PSB;FEMININO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001603606;7099;ELVIS CÔRTES;DEFERIDO;70;AVANTE;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607673;44444;ARNALDO;DEFERIDO;44;UNIÃO;MASCULINO;BRANCA;S
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001613358;2323;RAPHAEL RIOS;DEFERIDO;23;CIDADANIA;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001669306;35008;GILVAM CASTRO;DEFERIDO;35;PMB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001668901;1540;SAMUEL MOURA;DEFERIDO;15;MDB;MASCULINO;PRETA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001611011;2250;ALFREDO GUIMARÃES;DEFERIDO;22;PL;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613047;77800;WELLINGTON TILECO;DEFERIDO;77;SOLIDARIEDADE;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607252;1301;DR ANTÔNIO MARCOS COLDIBELLI;DEFERIDO;13;PT;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634216;19057;DRICA DO HOSPITAL;DEFERIDO;19;PODE;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607569;9045;JACQUELINE VERDE;INDEFERIDO COM RECURSO;90;PROS;FEMININO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001610905;1490;JEFERSON LEITE GANSO;INDEFERIDO COM RECURSO;14;PTB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001726006;1954;NICANOR GOMES;INDEFERIDO;19;PODE;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001634265;19007;DONISETE RIBEIRO;DEFERIDO;19;PODE;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001610907;1412;JOSÉ MARIA DE NOVA CONTAGEM;DEFERIDO;14;PTB;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607284;6565;DÉBORA QUEIROZ;DEFERIDO;65;PC do B;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001607603;9047;RANDOLFO BARÃO;DEFERIDO;90;PROS;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001604389;55760;CELIA SOARES;DEFERIDO;55;PSD;FEMININO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001668906;1523;LUCAS MORAIS;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607720;44011;AMARILDO GOMES;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607685;44400;EDSON TALL;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001611577;27700;ALESSANDRO TOMAZ (SANDRINHO);DEFERIDO;27;DC;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001613340;23555;ADELINO CANDIDO;DEFERIDO;23;CIDADANIA;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001645070;14400;VÔ DO ANDAIMES SÃO LOURENÇO;DEFERIDO;14;PTB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001678190;15007;JOE MONTANDON;DEFERIDO;15;MDB;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO ESTADUAL;130001607681;44456;DEYVSON RIBEIRO;DEFERIDO;44;UNIÃO;MASCULINO;PARDA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001619739;1088;DANIEL MEDEIROS;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
MG;MINAS GERAIS;DEPUTADO FEDERAL;130001619772;1011;HERCULANO;DEFERIDO;10;REPUBLICANOS;MASCULINO;BRANCA;N
